Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1,1,-1,-1,2,1,0
1,2,-3,-4,0,1,0
1,3,-1,-5,1,1,0
1,4,0,-5,1,1,0
1,5,0,-5,5,1,0
1,6,-11,-16,3,1,1
2,1,0,0,5,1,0
2,2,-1,-1,0,1,0
2,3,-3,-4,3,1,0
2,4,-13,-17,1,1,1
3,1,-2,-2,4,1,0
3,2,0,-2,0,1,0
3,3,0,-2,4,1,0
3,4,0,-2,4,1,0
3,5,0,-2,2,1,0
3,6,0,-2,4,1,0
3,7,0,-2,2,1,0
3,8,0,-2,5,1,0
3,9,0,-2,2,1,0
3,10,0,-2,4,1,0
3,11,0,-2,4,1,0
3,12,-3,-5,0,1,0
3,13,-3,-8,4,1,0
3,14,-3,-11,4,1,0
3,15,-1,-12,0,1,0
3,16,0,-12,2,1,0
3,17,0,-12,4,1,0
3,18,-1,-13,2,1,0
3,19,0,-13,0,1,0
3,20,0,-13,0,1,0
3,21,0,-13,4,1,0
3,22,0,-13,5,1,0
3,23,-3,-16,0,1,0
3,24,-1,-17,2,1,0
3,25,-10,-27,1,1,1
4,1,0,0,0,1,0
4,2,0,0,5,1,0
4,3,0,0,5,1,0
4,4,0,0,4,1,0
4,5,0,0,1,1,0
4,6,-3,-3,2,1,0
4,7,0,-3,3,1,0
4,8,-13,-16,2,1,1
5,1,0,0,0,1,0
5,2,0,0,3,1,0
5,3,0,0,3,1,0
5,4,0,0,3,1,0
5,5,0,0,3,1,0
5,6,-1,-1,3,1,0
5,7,-1,-2,5,1,0
5,8,0,-2,2,1,0
5,9,0,-2,4,1,0
5,10,-1,-3,1,1,0
5,11,-1,-4,4,1,0
5,12,-1,-5,4,1,0
5,13,0,-5,2,1,0
5,14,0,-5,1,1,0
5,15,-1,-6,3,1,0
5,16,-1,-7,5,1,0
5,17,0,-7,2,1,0
5,18,-10,-17,1,1,1
6,1,-1,-1,5,1,0
6,2,-1,-2,5,1,0
6,3,-3,-5,0,1,0
6,4,-1,-6,1,1,0
6,5,-13,-19,0,1,1
7,1,0,0,0,1,0
7,2,0,0,0,1,0
7,3,0,0,3,1,0
7,4,0,0,2,1,0
7,5,0,0,4,1,0
7,6,-10,-10,2,1,1
8,1,50,50,5,1,0
8,2,0,50,3,1,0
8,3,0,50,2,1,0
8,4,0,50,3,1,0
8,5,0,50,2,1,0
8,6,0,50,4,1,0
8,7,0,50,3,1,0
8,8,-3,47,3,1,0
8,9,-3,44,4,1,0
8,10,0,44,3,1,0
8,11,-3,41,2,1,0
8,12,-3,38,4,1,0
8,13,-3,35,4,1,0
8,14,-3,32,5,1,0
8,15,0,32,0,1,0
8,16,0,32,5,1,0
8,17,-3,29,2,1,0
8,18,-3,26,5,1,0
8,19,0,26,2,1,0
8,20,-13,13,3,1,1
9,1,-1,-1,0,1,0
9,2,-1,-2,2,1,0
9,3,0,-2,2,1,0
9,4,-10,-12,2,1,1
10,1,0,0,5,1,0
10,2,-10,-10,3,1,1
11,1,0,0,2,1,0
11,2,0,0,0,1,0
11,3,0,0,5,1,0
11,4,-1,-1,3,1,0
11,5,0,-1,1,1,0
11,6,0,-1,4,1,0
11,7,-1,-2,0,1,0
11,8,-1,-3,5,1,0
11,9,-11,-14,3,1,1
12,1,0,0,4,1,0
12,2,0,0,2,1,0
12,3,-3,-3,0,1,0
12,4,-3,-6,5,1,0
12,5,-3,-9,4,1,0
12,6,0,-9,1,1,0
12,7,0,-9,2,1,0
12,8,0,-9,3,1,0
12,9,-3,-12,0,1,0
12,10,0,-12,0,1,0
12,11,-13,-25,1,1,1
13,1,-3,-3,0,1,0
13,2,-1,-4,1,1,0
13,3,-3,-7,3,1,0
13,4,-3,-10,0,1,0
13,5,-10,-20,0,1,1
14,1,0,0,2,1,0
14,2,0,0,3,1,0
14,3,0,0,1,1,0
14,4,0,0,0,1,0
14,5,-13,-13,3,1,1
15,1,0,0,4,1,0
15,2,-3,-3,2,1,0
15,3,-3,-6,1,1,0
15,4,-3,-9,4,1,0
15,5,-3,-12,4,1,0
15,6,-3,-15,5,1,0
15,7,-3,-18,4,1,0
15,8,-3,-21,4,1,0
15,9,-3,-24,5,1,0
15,10,-1,-25,3,1,0
15,11,-3,-28,2,1,0
15,12,-10,-38,2,1,1
16,1,-1,-1,5,1,0
16,2,-1,-2,5,1,0
16,3,-1,-3,2,1,0
16,4,-1,-4,4,1,0
16,5,-1,-5,3,1,0
16,6,-1,-6,4,1,0
16,7,-3,-9,0,1,0
16,8,0,-9,2,1,0
16,9,0,-9,5,1,0
16,10,-10,-19,5,1,1
17,1,0,0,5,1,0
17,2,0,0,2,1,0
17,3,-10,-10,2,1,1
18,1,0,0,1,1,0
18,2,0,0,3,1,0
18,3,0,0,1,1,0
18,4,-3,-3,3,1,0
18,5,0,-3,2,1,0
18,6,0,-3,4,1,0
18,7,-3,-6,3,1,0
18,8,0,-6,1,1,0
18,9,50,44,5,1,0
18,10,-1,43,3,1,0
18,11,-11,32,5,1,1
19,1,0,0,3,1,0
19,2,0,0,5,1,0
19,3,-3,-3,2,1,0
19,4,-3,-6,0,1,0
19,5,-10,-16,3,1,1
20,1,-1,-1,4,1,0
20,2,-1,-2,5,1,0
20,3,0,-2,1,1,0
20,4,-1,-3,0,1,0
20,5,0,-3,3,1,0
20,6,-1,-4,2,1,0
20,7,-1,-5,5,1,0
20,8,-1,-6,2,1,0
20,9,-13,-19,2,1,1
21,1,0,0,4,1,0
21,2,0,0,1,1,0
21,3,0,0,0,1,0
21,4,0,0,4,1,0
21,5,0,0,1,1,0
21,6,0,0,3,1,0
21,7,0,0,1,1,0
21,8,-3,-3,2,1,0
21,9,-3,-6,1,1,0
21,10,-11,-17,2,1,1
22,1,0,0,5,1,0
22,2,0,0,1,1,0
22,3,0,0,0,1,0
22,4,0,0,4,1,0
22,5,0,0,1,1,0
22,6,0,0,5,1,0
22,7,0,0,5,1,0
22,8,0,0,0,1,0
22,9,-3,-3,0,1,0
22,10,-3,-6,5,1,0
22,11,0,-6,0,1,0
22,12,-13,-19,1,1,1
23,1,0,0,4,1,0
23,2,0,0,3,1,0
23,3,0,0,0,1,0
23,4,0,0,1,1,0
23,5,50,50,5,1,0
23,6,0,50,4,1,0
23,7,0,50,2,1,0
23,8,0,50,0,1,0
23,9,0,50,0,1,0
23,10,0,50,5,1,0
23,11,0,50,1,1,0
23,12,0,50,4,1,0
23,13,0,50,3,1,0
23,14,0,50,3,1,0
23,15,0,50,3,1,0
23,16,0,50,2,1,0
23,17,-1,49,1,1,0
23,18,0,49,3,1,0
23,19,-1,48,3,1,0
23,20,-11,37,1,1,1
24,1,0,0,4,1,0
24,2,0,0,5,1,0
24,3,0,0,3,1,0
24,4,0,0,5,1,0
24,5,0,0,3,1,0
24,6,0,0,4,1,0
24,7,0,0,2,1,0
24,8,-3,-3,1,1,0
24,9,-3,-6,3,1,0
24,10,-3,-9,4,1,0
24,11,-3,-12,2,1,0
24,12,-3,-15,4,1,0
24,13,-3,-18,4,1,0
24,14,-3,-21,3,1,0
24,15,0,-21,3,1,0
24,16,0,-21,5,1,0
24,17,-10,-31,5,1,1
25,1,0,0,3,1,0
25,2,-1,-1,0,1,0
25,3,-1,-2,2,1,0
25,4,-11,-13,0,1,1
26,1,-1,-1,3,1,0
26,2,-1,-2,4,1,0
26,3,-1,-3,4,1,0
26,4,0,-3,3,1,0
26,5,0,-3,1,1,0
26,6,-3,-6,1,1,0
26,7,-3,-9,5,1,0
26,8,0,-9,3,1,0
26,9,-13,-22,2,1,1
27,1,-3,-3,1,1,0
27,2,-3,-6,4,1,0
27,3,0,-6,2,1,0
27,4,0,-6,5,1,0
27,5,0,-6,4,1,0
27,6,-3,-9,3,1,0
27,7,-11,-20,0,1,1
28,1,-10,-10,0,1,1
29,1,0,0,1,1,0
29,2,0,0,0,1,0
29,3,-1,-1,3,1,0
29,4,-3,-4,3,1,0
29,5,-1,-5,2,1,0
29,6,-1,-6,5,1,0
29,7,0,-6,2,1,0
29,8,0,-6,4,1,0
29,9,0,-6,1,1,0
29,10,0,-6,2,1,0
29,11,0,-6,2,1,0
29,12,0,-6,4,1,0
29,13,0,-6,5,1,0
29,14,0,-6,0,1,0
29,15,0,-6,0,1,0
29,16,-10,-16,5,1,1
30,1,0,0,5,1,0
30,2,0,0,3,1,0
30,3,-3,-3,3,1,0
30,4,-3,-6,4,1,0
30,5,-3,-9,4,1,0
30,6,-3,-12,4,1,0
30,7,-3,-15,5,1,0
30,8,0,-15,1,1,0
30,9,0,-15,2,1,0
30,10,0,-15,0,1,0
30,11,0,-15,2,1,0
30,12,0,-15,4,1,0
30,13,0,-15,5,1,0
30,14,0,-15,2,1,0
30,15,0,-15,3,1,0
30,16,0,-15,3,1,0
30,17,0,-15,5,1,0
30,18,0,-15,1,1,0
30,19,0,-15,3,1,0
30,20,0,-15,5,1,0
30,21,0,-15,1,1,0
30,22,0,-15,5,1,0
30,23,-10,-25,5,1,1
31,1,-1,-1,4,1,0
31,2,0,-1,2,1,0
31,3,-1,-2,0,1,0
31,4,-1,-3,4,1,0
31,5,0,-3,2,1,0
31,6,0,-3,4,1,0
31,7,-1,-4,2,1,0
31,8,-1,-5,4,1,0
31,9,0,-5,0,1,0
31,10,-3,-8,2,1,0
31,11,-3,-11,4,1,0
31,12,0,-11,3,1,0
31,13,0,-11,0,1,0
31,14,0,-11,0,1,0
31,15,0,-11,0,1,0
31,16,-3,-14,2,1,0
31,17,0,-14,2,1,0
31,18,0,-14,5,1,0
31,19,-13,-27,3,1,1
32,1,-10,-10,2,1,1
33,1,0,0,4,1,0
33,2,-1,-1,2,1,0
33,3,-1,-2,4,1,0
33,4,-3,-5,1,1,0
33,5,-3,-8,5,1,0
33,6,-3,-11,5,1,0
33,7,-3,-14,5,1,0
33,8,-11,-25,3,1,1
34,1,0,0,0,1,0
34,2,0,0,1,1,0
34,3,-1,-1,2,1,0
34,4,-1,-2,5,1,0
34,5,0,-2,3,1,0
34,6,0,-2,0,1,0
34,7,0,-2,4,1,0
34,8,0,-2,0,1,0
34,9,0,-2,1,1,0
34,10,0,-2,4,1,0
34,11,0,-2,3,1,0
34,12,0,-2,5,1,0
34,13,0,-2,4,1,0
34,14,0,-2,2,1,0
34,15,0,-2,0,1,0
34,16,0,-2,2,1,0
34,17,0,-2,2,1,0
34,18,0,-2,5,1,0
34,19,-10,-12,2,1,1
35,1,-1,-1,5,1,0
35,2,-1,-2,4,1,0
35,3,0,-2,0,1,0
35,4,-1,-3,3,1,0
35,5,-1,-4,4,1,0
35,6,-1,-5,1,1,0
35,7,-3,-8,3,1,0
35,8,-3,-11,4,1,0
35,9,0,-11,3,1,0
35,10,-1,-12,1,1,0
35,11,-3,-15,2,1,0
35,12,-3,-18,4,1,0
35,13,-1,-19,1,1,0
35,14,-1,-20,5,1,0
35,15,-11,-31,5,1,1
36,1,0,0,4,1,0
36,2,0,0,0,1,0
36,3,0,0,3,1,0
36,4,-10,-10,3,1,1
37,1,0,0,3,1,0
37,2,0,0,1,1,0
37,3,50,50,5,1,0
37,4,0,50,1,1,0
37,5,0,50,4,1,0
37,6,0,50,5,1,0
37,7,-10,40,3,1,1
38,1,0,0,1,1,0
38,2,0,0,1,1,0
38,3,0,0,3,1,0
38,4,0,0,3,1,0
38,5,0,0,4,1,0
38,6,0,0,2,1,0
38,7,0,0,4,1,0
38,8,-1,-1,0,1,0
38,9,0,-1,3,1,0
38,10,0,-1,5,1,0
38,11,0,-1,5,1,0
38,12,0,-1,1,1,0
38,13,0,-1,4,1,0
38,14,0,-1,1,1,0
38,15,-3,-4,2,1,0
38,16,-3,-7,5,1,0
38,17,0,-7,3,1,0
38,18,0,-7,1,1,0
38,19,-10,-17,5,1,1
39,1,0,0,3,1,0
39,2,-3,-3,0,1,0
39,3,0,-3,3,1,0
39,4,0,-3,1,1,0
39,5,0,-3,1,1,0
39,6,0,-3,4,1,0
39,7,0,-3,2,1,0
39,8,0,-3,4,1,0
39,9,0,-3,0,1,0
39,10,0,-3,3,1,0
39,11,0,-3,3,1,0
39,12,0,-3,4,1,0
39,13,0,-3,0,1,0
39,14,0,-3,4,1,0
39,15,0,-3,0,1,0
39,16,-1,-4,3,1,0
39,17,0,-4,2,1,0
39,18,0,-4,5,1,0
39,19,0,-4,0,1,0
39,20,0,-4,4,1,0
39,21,0,-4,3,1,0
39,22,-1,-5,1,1,0
39,23,-10,-15,3,1,1
40,1,-1,-1,0,1,0
40,2,-1,-2,4,1,0
40,3,0,-2,2,1,0
40,4,0,-2,0,1,0
40,5,0,-2,1,1,0
40,6,0,-2,1,1,0
40,7,0,-2,4,1,0
40,8,-1,-3,3,1,0
40,9,0,-3,2,1,0
40,10,0,-3,2,1,0
40,11,0,-3,5,1,0
40,12,0,-3,0,1,0
40,13,0,-3,1,1,0
40,14,-11,-14,2,1,1
41,1,-2,-2,4,1,0
41,2,0,-2,2,1,0
41,3,0,-2,3,1,0
41,4,0,-2,4,1,0
41,5,-3,-5,0,1,0
41,6,0,-5,1,1,0
41,7,0,-5,4,1,0
41,8,0,-5,2,1,0
41,9,0,-5,5,1,0
41,10,-3,-8,2,1,0
41,11,-1,-9,2,1,0
41,12,-11,-20,5,1,1
42,1,-3,-3,4,1,0
42,2,-3,-6,2,1,0
42,3,-3,-9,5,1,0
42,4,0,-9,0,1,0
42,5,0,-9,0,1,0
42,6,0,-9,5,1,0
42,7,0,-9,3,1,0
42,8,0,-9,2,1,0
42,9,0,-9,5,1,0
42,10,0,-9,0,1,0
42,11,-10,-19,0,1,1
43,1,-1,-1,2,1,0
43,2,-3,-4,1,1,0
43,3,-3,-7,5,1,0
43,4,-3,-10,5,1,0
43,5,-3,-13,4,1,0
43,6,-3,-16,4,1,0
43,7,-1,-17,1,1,0
43,8,0,-17,1,1,0
43,9,0,-17,2,1,0
43,10,-1,-18,0,1,0
43,11,-10,-28,0,1,1
44,1,-3,-3,2,1,0
44,2,-3,-6,4,1,0
44,3,-3,-9,5,1,0
44,4,-3,-12,5,1,0
