Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1,1,-2,-2,4,1,0
1,2,0,-2,0,1,0
1,3,0,-2,4,1,0
1,4,-10,-12,2,1,1
2,1,-3,-3,5,1,0
2,2,-3,-6,4,1,0
2,3,0,-6,3,1,0
2,4,0,-6,5,1,0
2,5,-3,-9,1,1,0
2,6,0,-9,2,1,0
2,7,-3,-12,2,1,0
2,8,0,-12,0,1,0
2,9,-3,-15,1,1,0
2,10,-13,-28,5,1,1
3,1,-10,-10,0,1,1
4,1,50,50,5,1,0
4,2,-3,47,3,1,0
4,3,-3,44,4,1,0
4,4,-3,41,4,1,0
4,5,0,41,3,1,0
4,6,0,41,3,1,0
4,7,0,41,5,1,0
4,8,0,41,5,1,0
4,9,-10,31,3,1,1
5,1,-2,-2,4,1,0
5,2,0,-2,0,1,0
5,3,0,-2,1,1,0
5,4,0,-2,2,1,0
5,5,-10,-12,2,1,1
6,1,0,0,0,1,0
6,2,-3,-3,2,1,0
6,3,0,-3,3,1,0
6,4,0,-3,4,1,0
6,5,0,-3,0,1,0
6,6,-1,-4,0,1,0
6,7,0,-4,1,1,0
6,8,0,-4,2,1,0
6,9,0,-4,4,1,0
6,10,-3,-7,1,1,0
6,11,-3,-10,4,1,0
6,12,0,-10,2,1,0
6,13,0,-10,0,1,0
6,14,0,-10,1,1,0
6,15,0,-10,0,1,0
6,16,0,-10,1,1,0
6,17,-13,-23,3,1,1
7,1,0,0,3,1,0
7,2,-1,-1,2,1,0
7,3,0,-1,1,1,0
7,4,0,-1,2,1,0
7,5,0,-1,4,1,0
7,6,0,-1,0,1,0
7,7,0,-1,4,1,0
7,8,0,-1,5,1,0
7,9,-10,-11,2,1,1
8,1,0,0,1,1,0
8,2,-10,-10,2,1,1
9,1,0,0,4,1,0
9,2,0,0,3,1,0
9,3,-10,-10,3,1,1
10,1,0,0,1,1,0
10,2,0,0,3,1,0
10,3,0,0,5,1,0
10,4,-3,-3,1,1,0
10,5,0,-3,2,1,0
10,6,0,-3,0,1,0
10,7,0,-3,3,1,0
10,8,-13,-16,1,1,1
11,1,-1,-1,4,1,0
11,2,-1,-2,4,1,0
11,3,0,-2,0,1,0
11,4,0,-2,3,1,0
11,5,0,-2,0,1,0
11,6,-3,-5,2,1,0
11,7,0,-5,1,1,0
11,8,-3,-8,0,1,0
11,9,0,-8,1,1,0
11,10,-13,-21,0,1,1
12,1,0,0,5,1,0
12,2,-10,-10,2,1,1
13,1,0,0,0,1,0
13,2,0,0,3,1,0
13,3,0,0,0,1,0
13,4,0,0,1,1,0
13,5,0,0,5,1,0
13,6,0,0,2,1,0
13,7,0,0,4,1,0
13,8,0,0,5,1,0
13,9,0,0,0,1,0
13,10,0,0,3,1,0
13,11,-10,-10,0,1,1
14,1,0,0,4,1,0
14,2,0,0,4,1,0
14,3,-1,-1,2,1,0
14,4,0,-1,0,1,0
14,5,-1,-2,3,1,0
14,6,0,-2,3,1,0
14,7,-1,-3,1,1,0
14,8,-13,-16,3,1,1
15,1,0,0,0,1,0
15,2,0,0,4,1,0
15,3,0,0,2,1,0
15,4,0,0,1,1,0
15,5,0,0,1,1,0
15,6,0,0,5,1,0
15,7,0,0,3,1,0
15,8,0,0,2,1,0
15,9,0,0,4,1,0
15,10,-1,-1,1,1,0
15,11,-1,-2,5,1,0
15,12,-1,-3,4,1,0
15,13,-1,-4,5,1,0
15,14,0,-4,1,1,0
15,15,0,-4,2,1,0
15,16,0,-4,0,1,0
15,17,0,-4,1,1,0
15,18,0,-4,0,1,0
15,19,0,-4,1,1,0
15,20,0,-4,5,1,0
15,21,0,-4,3,1,0
15,22,-10,-14,5,1,1
16,1,0,0,2,1,0
16,2,0,0,1,1,0
16,3,0,0,3,1,0
16,4,0,0,5,1,0
16,5,0,0,4,1,0
16,6,0,0,2,1,0
16,7,0,0,0,1,0
16,8,0,0,0,1,0
16,9,0,0,4,1,0
16,10,0,0,1,1,0
16,11,0,0,0,1,0
16,12,0,0,1,1,0
16,13,0,0,4,1,0
16,14,0,0,2,1,0
16,15,0,0,4,1,0
16,16,0,0,4,1,0
16,17,0,0,3,1,0
16,18,-3,-3,3,1,0
16,19,-3,-6,4,1,0
16,20,-3,-9,5,1,0
16,21,-3,-12,4,1,0
16,22,-3,-15,5,1,0
16,23,0,-15,1,1,0
16,24,0,-15,2,1,0
16,25,0,-15,1,1,0
16,26,0,-15,1,1,0
16,27,0,-15,2,1,0
16,28,0,-15,3,1,0
16,29,0,-15,5,1,0
16,30,0,-15,2,1,0
16,31,-11,-26,2,1,1
17,1,-1,-1,3,1,0
17,2,-3,-4,2,1,0
17,3,-3,-7,5,1,0
17,4,-1,-8,3,1,0
17,5,-13,-21,2,1,1
18,1,0,0,4,1,0
18,2,0,0,2,1,0
18,3,0,0,1,1,0
18,4,0,0,1,1,0
18,5,0,0,4,1,0
18,6,0,0,5,1,0
18,7,0,0,3,1,0
18,8,0,0,5,1,0
18,9,0,0,3,1,0
18,10,-1,-1,0,1,0
18,11,-11,-12,3,1,1
19,1,-3,-3,1,1,0
19,2,-3,-6,0,1,0
19,3,-3,-9,4,1,0
19,4,-3,-12,1,1,0
19,5,-1,-13,2,1,0
19,6,-13,-26,3,1,1
20,1,0,0,2,1,0
20,2,0,0,0,1,0
20,3,0,0,5,1,0
20,4,0,0,5,1,0
20,5,0,0,5,1,0
20,6,0,0,5,1,0
20,7,0,0,1,1,0
20,8,-11,-11,3,1,1
21,1,0,0,3,1,0
21,2,0,0,5,1,0
21,3,0,0,5,1,0
21,4,-1,-1,2,1,0
21,5,0,-1,2,1,0
21,6,0,-1,1,1,0
21,7,-10,-11,5,1,1
22,1,-3,-3,2,1,0
22,2,0,-3,3,1,0
22,3,-3,-6,2,1,0
22,4,0,-6,0,1,0
22,5,-10,-16,2,1,1
23,1,-3,-3,4,1,0
23,2,-3,-6,1,1,0
23,3,-3,-9,3,1,0
23,4,-10,-19,3,1,1
24,1,-10,-10,1,1,1
25,1,0,0,0,1,0
25,2,0,0,5,1,0
25,3,0,0,1,1,0
25,4,0,0,3,1,0
25,5,0,0,4,1,0
25,6,-1,-1,3,1,0
25,7,-1,-2,4,1,0
25,8,-1,-3,0,1,0
25,9,0,-3,0,1,0
25,10,0,-3,0,1,0
25,11,0,-3,4,1,0
25,12,0,-3,5,1,0
25,13,0,-3,2,1,0
25,14,0,-3,3,1,0
25,15,0,-3,2,1,0
25,16,-13,-16,2,1,1
26,1,0,0,0,1,0
26,2,0,0,2,1,0
26,3,50,50,5,1,0
26,4,0,50,2,1,0
26,5,-3,47,2,1,0
26,6,-3,44,4,1,0
26,7,-1,43,2,1,0
26,8,-3,40,3,1,0
26,9,-3,37,4,1,0
26,10,0,37,3,1,0
26,11,-13,24,2,1,1
27,1,0,0,1,1,0
27,2,0,0,5,1,0
27,3,0,0,0,1,0
27,4,0,0,0,1,0
27,5,0,0,0,1,0
27,6,-3,-3,3,1,0
27,7,0,-3,3,1,0
27,8,-3,-6,2,1,0
27,9,-10,-16,2,1,1
28,1,0,0,3,1,0
28,2,0,0,2,1,0
28,3,-10,-10,2,1,1
29,1,-3,-3,5,1,0
29,2,-3,-6,0,1,0
29,3,-3,-9,1,1,0
29,4,-3,-12,5,1,0
29,5,0,-12,1,1,0
29,6,-10,-22,5,1,1
30,1,-2,-2,5,1,0
30,2,-2,-4,5,1,0
30,3,0,-4,2,1,0
30,4,0,-4,5,1,0
30,5,0,-4,3,1,0
30,6,-10,-14,5,1,1
31,1,0,0,4,1,0
31,2,0,0,5,1,0
31,3,0,0,3,1,0
31,4,0,0,1,1,0
31,5,0,0,3,1,0
31,6,0,0,5,1,0
31,7,0,0,4,1,0
31,8,0,0,5,1,0
31,9,0,0,4,1,0
31,10,0,0,5,1,0
31,11,-3,-3,3,1,0
31,12,-11,-14,0,1,1
32,1,0,0,2,1,0
32,2,-1,-1,1,1,0
32,3,-10,-11,2,1,1
33,1,0,0,3,1,0
33,2,0,0,1,1,0
33,3,0,0,0,1,0
33,4,0,0,3,1,0
33,5,0,0,4,1,0
33,6,-1,-1,1,1,0
33,7,0,-1,2,1,0
33,8,-1,-2,1,1,0
33,9,-3,-5,2,1,0
33,10,-11,-16,3,1,1
34,1,-3,-3,1,1,0
34,2,-3,-6,5,1,0
34,3,-3,-9,5,1,0
34,4,0,-9,3,1,0
34,5,-3,-12,2,1,0
34,6,-3,-15,4,1,0
34,7,0,-15,0,1,0
34,8,-13,-28,1,1,1
35,1,-3,-3,2,1,0
35,2,-3,-6,4,1,0
35,3,-3,-9,4,1,0
35,4,-3,-12,5,1,0
35,5,-3,-15,5,1,0
35,6,0,-15,3,1,0
35,7,0,-15,1,1,0
35,8,0,-15,0,1,0
35,9,-13,-28,2,1,1
36,1,-1,-1,1,1,0
36,2,-1,-2,3,1,0
36,3,-3,-5,0,1,0
36,4,0,-5,3,1,0
36,5,50,45,5,1,0
36,6,50,95,5,1,0
36,7,0,95,1,1,0
36,8,-10,85,1,1,1
37,1,-1,-1,2,1,0
37,2,0,-1,1,1,0
37,3,0,-1,3,1,0
37,4,0,-1,4,1,0
37,5,0,-1,2,1,0
37,6,-1,-2,0,1,0
37,7,-3,-5,2,1,0
37,8,0,-5,1,1,0
37,9,-3,-8,2,1,0
37,10,0,-8,1,1,0
37,11,-10,-18,5,1,1
38,1,0,0,1,1,0
38,2,-3,-3,3,1,0
38,3,0,-3,2,1,0
38,4,0,-3,5,1,0
38,5,0,-3,4,1,0
38,6,0,-3,2,1,0
38,7,-3,-6,1,1,0
38,8,-3,-9,1,1,0
38,9,-3,-12,0,1,0
38,10,-3,-15,2,1,0
38,11,-10,-25,1,1,1
39,1,0,0,1,1,0
39,2,0,0,0,1,0
39,3,0,0,5,1,0
39,4,-3,-3,3,1,0
39,5,0,-3,0,1,0
39,6,0,-3,2,1,0
39,7,-11,-14,2,1,1
40,1,-3,-3,4,1,0
40,2,-3,-6,5,1,0
40,3,0,-6,2,1,0
40,4,0,-6,5,1,0
40,5,0,-6,4,1,0
40,6,0,-6,4,1,0
40,7,-3,-9,0,1,0
40,8,0,-9,2,1,0
40,9,0,-9,1,1,0
