Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1,1,0,0,1,1,0
1,2,-1,-1,0,1,0
1,3,-1,-2,5,1,0
1,4,0,-2,1,1,0
1,5,-1,-3,2,1,0
1,6,-13,-16,0,1,1
2,1,0,0,3,1,0
2,2,0,0,4,1,0
2,3,0,0,4,1,0
2,4,0,0,4,1,0
2,5,0,0,0,1,0
2,6,0,0,5,1,0
2,7,0,0,5,1,0
2,8,0,0,0,1,0
2,9,0,0,1,1,0
2,10,0,0,1,1,0
2,11,0,0,3,1,0
2,12,0,0,1,1,0
2,13,0,0,5,1,0
2,14,0,0,4,1,0
2,15,-1,-1,1,1,0
2,16,-11,-12,2,1,1
3,1,-1,-1,0,1,0
3,2,-1,-2,5,1,0
3,3,-1,-3,5,1,0
3,4,-1,-4,5,1,0
3,5,-10,-14,1,1,1
4,1,-1,-1,4,1,0
4,2,-3,-4,3,1,0
4,3,-3,-7,5,1,0
4,4,-10,-17,1,1,1
5,1,-1,-1,4,1,0
5,2,-10,-11,3,1,1
6,1,-2,-2,5,1,0
6,2,-2,-4,4,1,0
6,3,-10,-14,3,1,1
7,1,0,0,1,1,0
7,2,0,0,1,1,0
7,3,0,0,5,1,0
7,4,-1,-1,2,1,0
7,5,-11,-12,2,1,1
8,1,-1,-1,1,1,0
8,2,0,-1,1,1,0
8,3,0,-1,4,1,0
8,4,50,49,5,1,0
8,5,50,99,5,1,0
8,6,0,99,4,1,0
8,7,0,99,3,1,0
8,8,0,99,5,1,0
8,9,0,99,3,1,0
8,10,0,99,3,1,0
8,11,-10,89,3,1,1
9,1,0,0,0,1,0
9,2,0,0,3,1,0
9,3,0,0,1,1,0
9,4,0,0,1,1,0
9,5,0,0,5,1,0
9,6,0,0,5,1,0
9,7,-3,-3,1,1,0
9,8,-11,-14,2,1,1
10,1,-1,-1,0,1,0
10,2,-1,-2,4,1,0
10,3,0,-2,1,1,0
10,4,-1,-3,1,1,0
10,5,-1,-4,5,1,0
10,6,-11,-15,5,1,1
11,1,-2,-2,5,1,0
11,2,-1,-3,1,1,0
11,3,0,-3,0,1,0
