Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1,1,0,0,5,1,0
1,2,-1,-1,0,1,0
1,3,-1,-2,3,1,0
1,4,-11,-13,5,1,1
2,1,-3,-3,4,1,0
2,2,0,-3,1,1,0
2,3,-1,-4,1,1,0
2,4,-1,-5,4,1,0
2,5,0,-5,2,1,0
2,6,-1,-6,3,1,0
2,7,-1,-7,4,1,0
2,8,0,-7,2,1,0
2,9,0,-7,1,1,0
2,10,-3,-10,3,1,0
2,11,-1,-11,0,1,0
2,12,-1,-12,4,1,0
2,13,0,-12,2,1,0
2,14,0,-12,4,1,0
2,15,-1,-13,3,1,0
2,16,-1,-14,4,1,0
2,17,-1,-15,5,1,0
2,18,0,-15,0,1,0
2,19,0,-15,5,1,0
2,20,-1,-16,1,1,0
2,21,-1,-17,4,1,0
2,22,-1,-18,4,1,0
2,23,0,-18,3,1,0
2,24,0,-18,3,1,0
2,25,0,-18,2,1,0
2,26,0,-18,4,1,0
2,27,-1,-19,2,1,0
2,28,0,-19,0,1,0
2,29,-3,-22,0,1,0
2,30,0,-22,1,1,0
2,31,-1,-23,2,1,0
2,32,-11,-34,2,1,1
3,1,0,0,1,1,0
3,2,0,0,3,1,0
3,3,0,0,5,1,0
3,4,-3,-3,3,1,0
3,5,-3,-6,5,1,0
3,6,0,-6,2,1,0
3,7,0,-6,0,1,0
3,8,0,-6,4,1,0
3,9,0,-6,3,1,0
3,10,-1,-7,0,1,0
3,11,0,-7,0,1,0
3,12,0,-7,2,1,0
3,13,-10,-17,2,1,1
4,1,-3,-3,1,1,0
4,2,-3,-6,4,1,0
4,3,-3,-9,4,1,0
4,4,-1,-10,1,1,0
4,5,-1,-11,5,1,0
4,6,-13,-24,0,1,1
5,1,0,0,2,1,0
5,2,0,0,4,1,0
5,3,-1,-1,2,1,0
5,4,0,-1,2,1,0
5,5,0,-1,5,1,0
5,6,0,-1,0,1,0
5,7,0,-1,1,1,0
5,8,0,-1,5,1,0
5,9,0,-1,2,1,0
5,10,-11,-12,2,1,1
6,1,-10,-10,2,1,1
7,1,-3,-3,1,1,0
7,2,-3,-6,2,1,0
7,3,-3,-9,2,1,0
7,4,-3,-12,3,1,0
7,5,-13,-25,2,1,1
8,1,0,0,5,1,0
8,2,-1,-1,0,1,0
8,3,0,-1,2,1,0
8,4,0,-1,4,1,0
8,5,0,-1,5,1,0
8,6,-1,-2,3,1,0
8,7,0,-2,1,1,0
8,8,0,-2,5,1,0
8,9,-13,-15,1,1,1
9,1,-2,-2,5,1,0
9,2,-2,-4,5,1,0
9,3,-1,-5,2,1,0
9,4,-1,-6,5,1,0
9,5,-11,-17,5,1,1
10,1,-2,-2,5,1,0
10,2,-2,-4,4,1,0
10,3,-10,-14,2,1,1
11,1,0,0,3,1,0
11,2,-3,-3,1,1,0
11,3,0,-3,3,1,0
11,4,0,-3,4,1,0
11,5,0,-3,1,1,0
11,6,0,-3,3,1,0
11,7,-3,-6,0,1,0
11,8,-3,-9,5,1,0
11,9,-3,-12,5,1,0
11,10,0,-12,3,1,0
11,11,-3,-15,2,1,0
11,12,0,-15,0,1,0
11,13,0,-15,4,1,0
11,14,-3,-18,3,1,0
11,15,0,-18,0,1,0
11,16,-10,-28,5,1,1
12,1,-1,-1,3,1,0
12,2,-10,-11,3,1,1
13,1,0,0,5,1,0
13,2,0,0,2,1,0
13,3,-3,-3,1,1,0
13,4,-3,-6,5,1,0
13,5,0,-6,0,1,0
13,6,0,-6,0,1,0
13,7,0,-6,5,1,0
13,8,-1,-7,2,1,0
13,9,-1,-8,4,1,0
13,10,-13,-21,0,1,1
14,1,-2,-2,5,1,0
14,2,0,-2,1,1,0
14,3,0,-2,0,1,0
14,4,0,-2,4,1,0
14,5,0,-2,3,1,0
14,6,0,-2,0,1,0
14,7,0,-2,2,1,0
14,8,0,-2,0,1,0
14,9,0,-2,1,1,0
14,10,0,-2,1,1,0
14,11,0,-2,4,1,0
14,12,0,-2,0,1,0
14,13,0,-2,0,1,0
14,14,0,-2,4,1,0
14,15,0,-2,5,1,0
14,16,0,-2,4,1,0
14,17,0,-2,4,1,0
14,18,0,-2,0,1,0
14,19,0,-2,1,1,0
14,20,0,-2,1,1,0
14,21,0,-2,4,1,0
14,22,0,-2,4,1,0
14,23,0,-2,1,1,0
14,24,0,-2,0,1,0
14,25,0,-2,0,1,0
14,26,0,-2,0,1,0
14,27,0,-2,4,1,0
14,28,0,-2,3,1,0
14,29,0,-2,5,1,0
14,30,0,-2,2,1,0
14,31,-10,-12,2,1,1
15,1,0,0,0,1,0
15,2,0,0,4,1,0
15,3,0,0,5,1,0
15,4,0,0,0,1,0
15,5,0,0,4,1,0
15,6,-1,-1,3,1,0
15,7,0,-1,2,1,0
15,8,0,-1,2,1,0
15,9,0,-1,1,1,0
15,10,-13,-14,2,1,1
16,1,-3,-3,4,1,0
16,2,-3,-6,5,1,0
16,3,0,-6,2,1,0
16,4,-3,-9,3,1,0
16,5,-3,-12,1,1,0
16,6,-3,-15,4,1,0
16,7,-1,-16,1,1,0
16,8,-3,-19,3,1,0
16,9,-3,-22,4,1,0
16,10,-1,-23,2,1,0
16,11,-3,-26,0,1,0
16,12,-13,-39,5,1,1
17,1,-1,-1,5,1,0
17,2,-1,-2,3,1,0
17,3,0,-2,0,1,0
17,4,50,48,5,1,0
17,5,0,48,3,1,0
17,6,-3,45,0,1,0
17,7,0,45,1,1,0
17,8,50,95,5,1,0
17,9,0,95,4,1,0
17,10,50,145,5,1,0
17,11,-13,132,0,1,1
